k,m,n,fout_hz,fvco_hz,method,design_crossover_hz,window,high_hz,reference_fs,reference_buffer_fs,sampler_fs,charge_pump_fs,retimer_fs,output_buffer_fs,vco_fs,filter_resistor_fs,total_fs,below_200fs_in_hypothesis,vco_l1mhz_dbc_hz,reference_asd_as_sqrt_hz
31,4,124,744000000,2976000000,hybrid,1000000,10k_to_10M,10000000,178.42680899198427,36.68094488436136,36.45422848592787,32.69463315203561,6.3213922517116385,6.3213922517116385,195.15994384981678,100.10564100192853,289.4269005120164,False,-115,120
31,4,124,744000000,2976000000,hybrid,1000000,10k_to_fout_over_2,372000000.0,178.6528432842274,36.72859600160658,36.50158508268787,32.73710577106228,38.57408456464001,38.57408456464001,201.00306172620546,100.26219085370542,298.4971854535583,False,-115,120
32,4,128,768000000,3072000000,hybrid,1000000,10k_to_10M,10000000,178.42680899198427,36.68094488436136,35.315033845742626,31.6729258660345,6.3213922517116385,6.3213922517116385,189.06119560451003,96.97733972061826,284.0081052290724,False,-115,120
32,4,128,768000000,3072000000,hybrid,1000000,10k_to_fout_over_2,384000000.0,178.65284331264147,36.728596007590426,35.36091055461488,31.714071220883476,39.19132557084538,39.19132557084538,194.77734567972635,97.12899766107792,293.19989951178366,False,-115,120
33,4,132,792000000,3168000000,hybrid,1000000,10k_to_10M,10000000,178.42680899198427,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,183.33206846497944,94.0386324563571,278.9828999870585,False,-115,120
33,4,132,792000000,3168000000,hybrid,1000000,10k_to_fout_over_2,396000000.0,178.65284333154324,36.728596011569344,34.28936781425033,30.753038762976153,39.79899496218464,39.79899496218464,188.92873476512622,94.18569493407952,288.3058623820386,False,-115,120
34,4,136,816000000,3264000000,hybrid,1000000,10k_to_10M,10000000,178.42680899198427,36.68094488436136,33.23767891364012,29.809812579797175,6.3213922517116385,6.3213922517116385,177.9399488042447,91.27279032528779,274.31415155711824,False,-115,120
34,4,136,816000000,3264000000,hybrid,1000000,10k_to_fout_over_2,408000000.0,178.6528433437989,36.72859601415042,33.280856998522935,29.84853762498619,40.397524676643215,40.397524676643215,183.42397160090306,91.41552763507431,283.7771148129265,False,-115,120
35,4,140,840000000,3360000000,hybrid,1000000,10k_to_10M,10000000,178.42680899198427,36.68094488436136,32.28803094467897,28.958103648945826,6.3213922517116385,6.3213922517116385,172.85595026698056,88.66499631599385,269.9690495377485,False,-115,120
35,4,140,840000000,3360000000,hybrid,1000000,10k_to_fout_over_2,420000000.0,178.65284335131255,36.728596015732,32.329975371385885,28.995722265520897,40.987315110897384,40.987315110897384,178.23359844066752,88.80365558883332,279.58009993391585,False,-115,120
36,4,144,864000000,3456000000,hybrid,1000000,10k_to_10M,10000000,178.42680899198427,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,168.05439609289778,86.20207975166068,265.91850579191816,False,-115,120
36,4,144,864000000,3456000000,hybrid,1000000,10k_to_fout_over_2,432000000.0,178.65284335567256,36.7285960166503,31.431920500744354,28.190285536627908,41.56873825364435,41.56873825364435,173.33142851474733,86.33688752674162,275.6850527108619,False,-115,120
37,4,148,888000000,3552000000,hybrid,1000000,10k_to_10M,10000000,178.42680899198427,36.68094488436136,30.542731974696324,27.39280074900281,6.3213922517116385,6.3213922517116385,163.51238538768433,83.8722938124266,262.1366508875722,False,-115,120
37,4,148,888000000,3552000000,hybrid,1000000,10k_to_fout_over_2,444000000.0,178.65284335793544,36.728596017126584,30.582409136255958,27.428385927885547,42.14214042974081,42.14214042974081,168.69410510758456,84.00345826358813,272.0654891873312,False,-115,120
38,4,152,912000000,3648000000,hybrid,1000000,10k_to_10M,10000000,178.42680899198427,36.68094488436136,29.738975870099054,26.671937571397475,6.3213922517116385,6.3213922517116385,159.20942787748214,81.66512818578381,258.60040972698044,False,-115,120
38,4,152,912000000,3648000000,hybrid,1000000,10k_to_fout_over_2,456000000.0,178.65284335894617,36.7285960173395,29.77760889600079,26.706586298359174,42.70784471265198,42.70784471265198,164.30072872193608,81.79284105385179,268.69777493521576,False,-115,120
39,4,156,936000000,3744000000,hybrid,1000000,10k_to_10M,10000000,178.42680899198427,36.68094488436136,28.976438027276,25.988041736233434,6.3213922517116385,6.3213922517116385,155.1271348549826,79.57115053999448,255.28914220013115,False,-115,120
39,4,156,936000000,3744000000,hybrid,1000000,10k_to_fout_over_2,468000000.0,178.65284335926367,36.728596017406296,29.014080462822765,26.021802034346013,43.26615305293497,43.26615305293497,160.1325425922436,79.69558881822114,265.5607601399667,False,-115,120
40,4,160,960000000,3840000000,hybrid,1000000,10k_to_10M,10000000,178.42680899198427,36.68094488436136,28.2520270765941,25.3383406928276,6.3213922517116385,6.3213922517116385,151.24895648360803,77.58187177649461,252.18433752594314,False,-115,120
40,4,160,960000000,3840000000,hybrid,1000000,10k_to_fout_over_2,480000000.0,178.65284335930357,36.728596017414695,28.28872845125866,25.371256983493158,43.817348162571335,43.817348162571335,156.1726647304135,77.70319918492028,262.63546869502477,False,-115,120
41,4,164,984000000,3936000000,hybrid,1000000,10k_to_10M,10000000,178.42680899198427,36.68094488436136,27.562953245457656,24.720332383246436,6.3213922517116385,6.3213922517116385,147.5599575449834,75.68963100145815,249.26935315284,False,-115,120
41,4,164,984000000,3936000000,hybrid,1000000,10k_to_fout_over_2,492000000.0,178.65284335933538,36.72859601742141,27.598759464647642,24.75244583755883,44.361695188529396,44.361695188529396,152.40585950712122,75.80799928173558,259.90483272136146,False,-115,120
9,14,126,216000000,3024000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,35.8755899385322,32.17567072105093,6.3213922517116385,6.3213922517116385,339.4881402725512,98.5166625733265,359.98584761858734,False,-110,20
9,14,126,216000000,3024000000,hybrid,1000000,10k_to_fout_over_2,108000000.0,29.77545061573631,36.728566609320616,35.92216609632175,32.21744338929291,20.783647418102536,20.783647418102536,346.65710292044923,98.67059554028613,367.87889878275587,False,-110,20
10,12,120,240000000,2880000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,356.46254728617885,103.44249570199281,377.6718374905746,False,-110,20
10,12,120,240000000,2880000000,hybrid,1000000,10k_to_fout_over_2,120000000.0,29.77545821175857,36.72857620772207,37.71828425818302,33.828324399226524,21.907989410258544,21.907989410258544,364.09243989534167,103.60416381026666,386.08242419045,False,-110,20
11,12,132,264000000,3168000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,324.05686116925347,94.0386324563571,343.92131527330764,False,-110,20
11,12,132,264000000,3168000000,hybrid,1000000,10k_to_fout_over_2,132000000.0,29.775463059202202,36.7285823301767,34.289355041469626,30.753027307477172,22.977380181387108,22.977380181387108,331.07459706515266,94.18562762997564,351.9862451744592,False,-110,20
12,10,120,288000000,2880000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,356.46254728617885,103.44249570199281,377.6718374905746,False,-110,20
12,10,120,288000000,2880000000,hybrid,1000000,10k_to_fout_over_2,144000000.0,29.77546628219065,36.7285864026478,37.7182947278267,33.82833378911553,23.999166652198586,23.999166652198586,364.2620088853628,103.60420817229408,386.4908232336051,False,-110,20
13,10,130,312000000,3120000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,34.7717256327312,31.18565008348012,6.3213922517116385,6.3213922517116385,329.0423513410881,95.48538064799337,349.10985824487244,False,-110,20
13,10,130,312000000,3120000000,hybrid,1000000,10k_to_fout_over_2,156000000.0,29.775468462586623,36.72858915662524,34.816890051705485,31.226156608270745,24.979191339993395,24.979191339993395,336.3088081886721,95.63466572771868,357.65958707566756,False,-110,20
14,8,112,336000000,2688000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,40.36003868084872,36.19762956118228,6.3213922517116385,6.3213922517116385,381.92415780662014,110.8312453949923,404.2258983982258,False,-110,20
14,8,112,336000000,2688000000,hybrid,1000000,10k_to_fout_over_2,168000000.0,29.775469980497107,36.728591074572186,40.412463777474926,36.2446479558471,25.922191265400397,25.922191265400397,390.4299025936637,111.00453265966463,413.86452476526654,False,-110,20
15,8,120,360000000,2880000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,356.46254728617885,103.44249570199281,377.6718374905746,False,-110,20
15,8,120,360000000,2880000000,hybrid,1000000,10k_to_fout_over_2,180000000.0,29.775471047262187,36.72859242198846,37.71830090936774,33.828339333142246,26.83207036365253,26.83207036365253,364.463279247903,103.60423757610332,387.05275468180736,False,-110,20
16,8,128,384000000,3072000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,35.315033845742626,31.6729258660345,6.3213922517116385,6.3213922517116385,334.18363808079266,96.97733972061826,354.46210345286164,False,-110,20
16,8,128,384000000,3072000000,hybrid,1000000,10k_to_fout_over_2,192000000.0,29.77547181272879,36.72859338917637,35.3609080337044,31.714068959959395,27.71209122386834,27.71209122386834,341.7389325115632,97.12897768359838,363.6580819684706,False,-110,20
17,8,136,408000000,3264000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,33.23767891364012,29.809812579797175,6.3213922517116385,6.3213922517116385,314.52577701721657,91.27279032528779,334.0064422181706,False,-110,20
17,8,136,408000000,3264000000,hybrid,1000000,10k_to_fout_over_2,204000000.0,29.775472364320947,36.72859408589331,33.28085525127271,29.848536057933313,28.565013565549037,28.565013565549037,321.6852842353764,91.41551208874935,343.08053974707724,False,-110,20
18,8,144,432000000,3456000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,297.0521227384823,86.20207975166068,315.8457629457899,False,-110,20
18,8,144,432000000,3456000000,hybrid,1000000,10k_to_fout_over_2,216000000.0,29.77547276797399,36.72859459591552,31.431919284895493,28.19028444617193,29.393196491705357,29.393196491705357,303.857653630772,86.3368752117444,324.853314309647,False,-110,20
19,6,114,456000000,2736000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,39.65196782679874,35.56258342852997,6.3213922517116385,6.3213922517116385,375.2237339854515,108.88683758104507,397.23534383614185,False,-110,20
19,6,114,456000000,2736000000,hybrid,1000000,10k_to_fout_over_2,228000000.0,29.775473063480565,36.7285949691731,39.70347739493703,35.60878071493665,30.198675467642627,30.198675467642627,383.87318089793126,109.05710827145874,407.62226600499497,False,-110,20
20,6,120,480000000,2880000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,356.46254728617885,103.44249570199281,377.6718374905746,False,-110,20
20,6,120,480000000,2880000000,hybrid,1000000,10k_to_fout_over_2,240000000.0,29.775473282291042,36.72859524564234,37.71830380910932,33.8283419338278,30.983221265710906,30.983221265710906,364.7279991552767,103.60425492517086,387.9212171105651,False,-110,20
21,6,126,504000000,3024000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,35.8755899385322,32.17567072105093,6.3213922517116385,6.3213922517116385,339.4881402725512,98.5166625733265,359.98584761858734,False,-110,20
21,6,126,504000000,3024000000,hybrid,1000000,10k_to_fout_over_2,252000000.0,29.77547344386544,36.72859544972949,35.922194303519916,32.217468687427925,31.748385785737202,31.748385785737202,347.40464668789645,98.67072059977771,370.1428879753642,False,-110,20
22,6,132,528000000,3168000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,324.05686116925347,94.0386324563571,343.92131527330764,False,-110,20
22,6,132,528000000,3168000000,hybrid,1000000,10k_to_fout_over_2,264000000.0,29.775473564149486,36.72859560170931,34.289367431610025,30.75303841979828,32.49553815526063,32.49553815526063,331.65489188937465,94.18568910421897,354.02670802912905,False,-110,20
23,6,138,552000000,3312000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,32.75597342213809,29.377786310524755,6.3213922517116385,6.3213922517116385,309.9674324227642,89.94999626260245,329.2667120577561,False,-110,20
23,6,138,552000000,3312000000,hybrid,1000000,10k_to_fout_over_2,276000000.0,29.775473653190595,36.72859571417858,32.79852546980084,29.415949882927215,33.22589351695453,33.22589351695453,317.2736372211814,90.09066015222226,339.35736013402817,False,-110,20
24,6,144,576000000,3456000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,297.0521227384823,86.20207975166068,315.8457629457899,False,-110,20
24,6,144,576000000,3456000000,hybrid,1000000,10k_to_fout_over_2,288000000.0,29.7754737194468,36.72859579789388,31.431920313535084,28.190285368725892,33.940536236188144,33.940536236188144,304.08994598991995,86.33688344680142,325.95536363699887,False,-110,20
25,6,150,600000000,3600000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,30.135495548367036,27.02756340568277,6.3213922517116385,6.3213922517116385,285.17003782894307,82.75399656159425,303.51039562666466,False,-110,20
25,6,150,600000000,3600000000,hybrid,1000000,10k_to_fout_over_2,300000000.0,29.775473768326354,36.72859585963431,30.174643551716983,27.062673999468963,34.64043879629701,34.64043879629701,291.9602102231082,82.88340876196571,313.66990584203,False,-110,20
26,6,156,624000000,3744000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,28.976438027276,25.988041736233434,6.3213922517116385,6.3213922517116385,274.20195945090677,79.57115053999448,292.13531692452295,False,-110,20
26,6,156,624000000,3744000000,hybrid,1000000,10k_to_fout_over_2,312000000.0,29.775473804467183,36.728595905298754,29.014080374262438,26.021801954919077,35.326477322257865,35.326477322257865,280.7629019335781,79.69558587672856,302.37333405047383,False,-110,20
27,6,162,648000000,3888000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,27.903236618858372,25.02552167192849,6.3213922517116385,6.3213922517116385,264.04633132309544,76.62407089036505,281.61379445854783,False,-110,20
27,6,162,648000000,3888000000,hybrid,1000000,10k_to_fout_over_2,324000000.0,29.77547383086876,36.72859593864675,27.93948483021318,25.058031534895914,35.99944444015768,35.99944444015768,270.3944848931194,76.74389794835956,291.95686614872113,False,-110,20
28,4,112,672000000,2688000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,40.36003868084872,36.19762956118228,6.3213922517116385,6.3213922517116385,381.92415780662014,110.8312453949923,404.2258983982258,False,-110,20
28,4,112,672000000,2688000000,hybrid,1000000,10k_to_fout_over_2,336000000.0,29.77547385013331,36.72859596298798,40.41246915619812,36.24465277985209,36.660060010861955,36.660060010861955,391.1493072535689,111.00456721563907,416.16117746676383,False,-110,20
29,4,116,696000000,2784000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,38.96831320909531,34.94943543838289,6.3213922517116385,6.3213922517116385,368.7543592615642,107.00947831240636,390.4875759233672,False,-110,20
29,4,116,696000000,2784000000,hybrid,1000000,10k_to_fout_over_2,348000000.0,29.77547386395907,36.72859598045121,39.01893575557107,34.994837183392605,37.30898015223679,37.30898015223679,377.7023131554504,107.17682397135368,402.38354034810186,False,-110,20
30,4,120,720000000,2880000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,356.46254728617885,103.44249570199281,377.6718374905746,False,-110,20
30,4,120,720000000,2880000000,hybrid,1000000,10k_to_fout_over_2,360000000.0,29.775473873825447,36.728595992917754,37.718304576521184,33.828342622094986,37.946804872083746,37.946804872083746,365.15126025482505,103.60426355075592,389.55333673874287,False,-110,20
31,4,124,744000000,2976000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,36.45422848592787,32.69463315203561,6.3213922517116385,6.3213922517116385,344.9637554382375,100.10564100192853,365.6893904579309,False,-110,20
31,4,124,744000000,2976000000,hybrid,1000000,10k_to_fout_over_2,372000000.0,29.775473880704567,36.72859600160658,36.50158508268787,32.73710577106228,38.57408456464001,38.57408456464001,353.4094937742134,100.26219085370542,377.57959375662085,False,-110,20
32,4,128,768000000,3072000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,35.315033845742626,31.6729258660345,6.3213922517116385,6.3213922517116385,334.18363808079266,96.97733972061826,354.46210345286164,False,-110,20
32,4,128,768000000,3072000000,hybrid,1000000,10k_to_fout_over_2,384000000.0,29.775473885440245,36.728596007590426,35.36091055461488,31.714071220883476,39.19132557084538,39.19132557084538,342.4011842985658,97.12899766107792,366.38269352434236,False,-110,20
33,4,132,792000000,3168000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,324.05686116925347,94.0386324563571,343.92131527330764,False,-110,20
33,4,132,792000000,3168000000,hybrid,1000000,10k_to_fout_over_2,396000000.0,29.77547388859054,36.728596011569344,34.28936781425033,30.753038762976153,39.79899496218464,39.79899496218464,332.0596895547013,94.18569493407952,355.8926541893066,False,-110,20
34,4,136,816000000,3264000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,33.23767891364012,29.809812579797175,6.3213922517116385,6.3213922517116385,314.52577701721657,91.27279032528779,334.0064422181706,False,-110,20
34,4,136,816000000,3264000000,hybrid,1000000,10k_to_fout_over_2,408000000.0,29.77547389063315,36.72859601415042,33.280856998522935,29.84853762498619,40.397524676643215,40.397524676643215,322.326202989798,91.41552763507431,346.047712141127,False,-110,20
35,4,140,840000000,3360000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,32.28803094467897,28.958103648945826,6.3213922517116385,6.3213922517116385,305.5393262452961,88.66499631599385,324.6638241611711,False,-110,20
35,4,140,840000000,3360000000,hybrid,1000000,10k_to_fout_over_2,420000000.0,29.775473891885426,36.728596015732,32.329975371385885,28.995722265520897,40.987315110897384,40.987315110897384,313.14863586948576,88.80365558883332,336.7931490111501,False,-110,20
36,4,144,864000000,3456000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,297.0521227384823,86.20207975166068,315.8457629457899,False,-110,20
36,4,144,864000000,3456000000,hybrid,1000000,10k_to_fout_over_2,432000000.0,29.775473892612094,36.7285960166503,31.431920500744354,28.190285536627908,41.56873825364435,41.56873825364435,304.48068394308655,86.33688752674162,328.080312542738,False,-110,20
37,4,148,888000000,3552000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,30.542731974696324,27.39280074900281,6.3213922517116385,6.3213922517116385,289.0236869887936,83.8722938124266,307.5097167162208,False,-110,20
37,4,148,888000000,3552000000,hybrid,1000000,10k_to_fout_over_2,444000000.0,29.77547389298924,36.728596017126584,30.582409136255958,27.428385927885547,42.14214042974081,42.14214042974081,296.2810466960947,84.00345826358813,319.8657973990085,False,-110,20
38,4,152,912000000,3648000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,29.738975870099054,26.671937571397475,6.3213922517116385,6.3213922517116385,281.41780048908856,81.66512818578381,299.61762145927815,False,-110,20
38,4,152,912000000,3648000000,hybrid,1000000,10k_to_fout_over_2,456000000.0,29.775473893157695,36.7285960173395,29.77760889600079,26.706586298359174,42.70784471265198,42.70784471265198,288.51276886886643,81.79284105385179,312.110754384213,False,-110,20
39,4,156,936000000,3744000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,28.976438027276,25.988041736233434,6.3213922517116385,6.3213922517116385,274.20195945090677,79.57115053999448,292.13531692452295,False,-110,20
39,4,156,936000000,3744000000,hybrid,1000000,10k_to_fout_over_2,468000000.0,29.775473893210613,36.728596017406296,29.014080462822765,26.021802034346013,43.26615305293497,43.26615305293497,281.14268387542194,79.69558881822114,304.78030650117694,False,-110,20
40,4,160,960000000,3840000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,28.2520270765941,25.3383406928276,6.3213922517116385,6.3213922517116385,267.3469104646341,77.58187177649461,285.0320586564176,False,-110,20
40,4,160,960000000,3840000000,hybrid,1000000,10k_to_fout_over_2,480000000.0,29.77547389321726,36.728596017414695,28.28872845125866,25.371256983493158,43.817348162571335,43.817348162571335,274.14094028370357,77.70319918492028,297.8430522145718,False,-110,20
41,4,164,984000000,3936000000,hybrid,1000000,10k_to_10M,10000000,29.737801498664044,36.68094488436136,27.562953245457656,24.720332383246436,6.3213922517116385,6.3213922517116385,260.8262541118381,75.68963100145815,278.2801014364538,False,-110,20
41,4,164,984000000,3936000000,hybrid,1000000,10k_to_fout_over_2,492000000.0,29.77547389322256,36.72859601742141,27.598759464647642,24.75244583755883,44.361695188529396,44.361695188529396,267.48059777281566,75.80799928173558,291.2706415859794,False,-110,20
9,14,126,216000000,3024000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,35.8755899385322,32.17567072105093,6.3213922517116385,6.3213922517116385,339.4881402725512,98.5166625733265,363.6520603538424,False,-110,40
9,14,126,216000000,3024000000,hybrid,1000000,10k_to_fout_over_2,108000000.0,59.55090123147262,36.728566609320616,35.92216609632175,32.21744338929291,20.783647418102536,20.783647418102536,346.65710292044923,98.67059554028613,371.4762664662759,False,-110,40
10,12,120,240000000,2880000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,356.46254728617885,103.44249570199281,381.16797786202983,False,-110,40
10,12,120,240000000,2880000000,hybrid,1000000,10k_to_fout_over_2,120000000.0,59.55091642351714,36.72857620772207,37.71828425818302,33.828324399226524,21.907989410258544,21.907989410258544,364.09243989534167,103.60416381026666,389.5117097135016,False,-110,40
11,12,132,264000000,3168000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,324.05686116925347,94.0386324563571,347.7569289219752,False,-110,40
11,12,132,264000000,3168000000,hybrid,1000000,10k_to_fout_over_2,132000000.0,59.550926118404405,36.7285823301767,34.289355041469626,30.753027307477172,22.977380181387108,22.977380181387108,331.07459706515266,94.18562762997564,355.7443624193984,False,-110,40
12,10,120,288000000,2880000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,356.46254728617885,103.44249570199281,381.16797786202983,False,-110,40
12,10,120,288000000,2880000000,hybrid,1000000,10k_to_fout_over_2,144000000.0,59.5509325643813,36.7285864026478,37.7182947278267,33.82833378911553,23.999166652198586,23.999166652198586,364.2620088853628,103.60420817229408,389.91651878415644,False,-110,40
13,10,130,312000000,3120000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,34.7717256327312,31.18565008348012,6.3213922517116385,6.3213922517116385,329.0423513410881,95.48538064799337,352.8890812106217,False,-110,40
13,10,130,312000000,3120000000,hybrid,1000000,10k_to_fout_over_2,156000000.0,59.55093692517325,36.72858915662524,34.816890051705485,31.226156608270745,24.979191339993395,24.979191339993395,336.3088081886721,95.63466572771868,361.35870792556875,False,-110,40
14,8,112,336000000,2688000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,40.36003868084872,36.19762956118228,6.3213922517116385,6.3213922517116385,381.92415780662014,110.8312453949923,407.49427903931934,False,-110,40
14,8,112,336000000,2688000000,hybrid,1000000,10k_to_fout_over_2,168000000.0,59.550939960994214,36.728591074572186,40.412463777474926,36.2446479558471,25.922191265400397,25.922191265400397,390.4299025936637,111.00453265966463,417.0654393459837,False,-110,40
15,8,120,360000000,2880000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,356.46254728617885,103.44249570199281,381.16797786202983,False,-110,40
15,8,120,360000000,2880000000,hybrid,1000000,10k_to_fout_over_2,180000000.0,59.55094209452437,36.72859242198846,37.71830090936774,33.828339333142246,26.83207036365253,26.83207036365253,364.463279247903,103.60423757610332,390.47352142627335,False,-110,40
16,8,128,384000000,3072000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,35.315033845742626,31.6729258660345,6.3213922517116385,6.3213922517116385,334.18363808079266,96.97733972061826,358.1848591134877,False,-110,40
16,8,128,384000000,3072000000,hybrid,1000000,10k_to_fout_over_2,192000000.0,59.55094362545758,36.72859338917637,35.3609080337044,31.714068959959395,27.71209122386834,27.71209122386834,341.7389325115632,97.12897768359838,367.29679653653216,False,-110,40
17,8,136,408000000,3264000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,33.23767891364012,29.809812579797175,6.3213922517116385,6.3213922517116385,314.52577701721657,91.27279032528779,337.9546033969089,False,-110,40
17,8,136,408000000,3264000000,hybrid,1000000,10k_to_fout_over_2,204000000.0,59.550944728641895,36.72859408589331,33.28085525127271,29.848536057933313,28.565013565549037,28.565013565549037,321.6852842353764,91.41551208874935,346.93514237779544,False,-110,40
18,8,144,432000000,3456000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,297.0521227384823,86.20207975166068,320.01805649795756,False,-110,40
18,8,144,432000000,3456000000,hybrid,1000000,10k_to_fout_over_2,216000000.0,59.55094553594798,36.72859459591552,31.431919284895493,28.19028444617193,29.393196491705357,29.393196491705357,303.857653630772,86.3368752117444,328.9215896739394,False,-110,40
19,6,114,456000000,2736000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,39.65196782679874,35.56258342852997,6.3213922517116385,6.3213922517116385,375.2237339854515,108.88683758104507,400.5607680571572,False,-110,40
19,6,114,456000000,2736000000,hybrid,1000000,10k_to_fout_over_2,228000000.0,59.55094612696113,36.7285949691731,39.70347739493703,35.60878071493665,30.198675467642627,30.198675467642627,383.87318089793126,109.05710827145874,410.8718147202471,False,-110,40
20,6,120,480000000,2880000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,356.46254728617885,103.44249570199281,381.16797786202983,False,-110,40
20,6,120,480000000,2880000000,hybrid,1000000,10k_to_fout_over_2,240000000.0,59.550946564582084,36.72859524564234,37.71830380910932,33.8283419338278,30.983221265710906,30.983221265710906,364.7279991552767,103.60425492517086,391.3343929583694,False,-110,40
21,6,126,504000000,3024000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,35.8755899385322,32.17567072105093,6.3213922517116385,6.3213922517116385,339.4881402725512,98.5166625733265,363.6520603538424,False,-110,40
21,6,126,504000000,3024000000,hybrid,1000000,10k_to_fout_over_2,252000000.0,59.55094688773088,36.72859544972949,35.922194303519916,32.217468687427925,31.748385785737202,31.748385785737202,347.40464668789645,98.67072059977771,373.71846887083603,False,-110,40
22,6,132,528000000,3168000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,324.05686116925347,94.0386324563571,347.7569289219752,False,-110,40
22,6,132,528000000,3168000000,hybrid,1000000,10k_to_fout_over_2,264000000.0,59.55094712829897,36.72859560170931,34.289367431610025,30.75303841979828,32.49553815526063,32.49553815526063,331.65489188937465,94.18568910421897,357.76339454428575,False,-110,40
